ID_TIENDA;SKU;CANT_ESPERADA
S01;7704327841867;4
S01;7704327841874;1
S01;7704327841997;4
S01;7704327842000;6
S01;7704327842017;6
S01;7704327842024;4
S01;7704327842192;4
S01;7704327842208;6
S01;7704327842215;6
S01;7704327842222;4
S01;7704327842406;2
S01;7704327842413;2
S01;7704327842420;4
S01;7704327842437;4
S01;7704327842574;2
S01;7704327842581;2
S01;7704327842901;3
S01;7704327842918;3
S01;7704327842925;2
S01;7704327843977;1
S01;7704327844202;6
S01;7704327844257;2
S01;7704327844318;4
S01;7704327844349;3
S01;7704327845537;2
S01;7704327845551;3
S01;7704327845575;3
S01;7704327845599;2
S01;7704327846572;1
S01;7704327848668;3
S01;7704327848675;3
S01;7704327848682;2
S01;7704327848798;6
S01;7704327848804;6
S01;7704327848811;4
S01;7704327848859;1
S01;7704327848866;2
S01;7704327848873;3
S01;7704327848880;3
S01;7704327848897;2
S01;7704327848903;2
S01;7704327848934;2
S01;7704327848941;3
S01;7704327849559;3
S01;7704327849566;3
S01;7704327852320;2
S01;7704327852337;2
S01;7704327852344;3
S01;7704327852351;3
S01;7704327852368;3
S01;7704327852375;3
S01;7704327852382;2
S01;7704327852399;2
S01;7704327852979;2
S01;7704327852986;3
S01;7704327852993;3
S01;7704327853006;3
S01;7704327853013;2
S01;7704327853020;4
S01;7704327853389;3
S01;7704327853396;3
S01;7704327853402;2
S01;7704327854553;3
S01;7704327854560;3
S01;7704327854577;2
S01;7704327855017;2
S01;7704327855024;2
S01;7704327855031;3
S01;7704327855048;2
S01;7704327855055;1
S01;7704327856694;3
S01;7704327856700;3
S01;7704327856717;2
S01;7704327856724;6
S01;7704327856731;6
S01;7704327856748;3
S01;7704327856755;3
S01;7704327856762;3
S01;7704327856779;2
S01;7704327857301;3
S01;7704327857318;2
S01;7704327857332;3
S01;7704327857998;3
S01;7704327858001;3
S01;7704327861117;2
S01;7704327863326;2
S01;7704327863333;3
S01;7704327863340;3
S01;7704327863357;2
S01;7704327864927;4
S01;7704327864934;6
S01;7704327864941;6
S01;7704327866457;2
S01;7704327867119;2
S01;7704327867126;3
S01;7704327867133;4
S01;7704327867140;3
S01;7704327868727;2
S01;7704327868734;3
S01;7704327868741;3
S01;7704327868758;4
S01;7704327868765;3
S01;7704327869380;2
S01;7704327869397;2
S01;7704327869403;2
S01;7704327869410;2
S01;7704327869427;2
S01;7704327869434;2
S01;7704327869441;1
S01;7704327869458;1
S01;7704327869465;1
S01;7704327869472;1
S01;7704327871505;4
S01;7704327871512;6
S01;7704327871529;4
S01;7704327872021;2
S01;7704327872038;3
S01;7704327872045;3
S01;7704327872052;2
S01;7704327872069;6
S01;7704327872076;4
S01;7704327872083;6
S01;7704327872090;6
S01;7704327872106;7
S01;7704327872113;6
S01;7704327872120;2
S01;7704327872137;4
S01;7704327882396;2
S01;7704327883232;3
S01;7704327885120;3
S01;7704327885137;3
S01;7704327885144;2
S01;7704327887100;3
S01;7704327887117;2
S01;7704327887124;3
S01;7704327887131;4
S01;7704327887148;4
S01;7704327887179;3
S01;7704327887186;2
S01;7704327887193;4
S01;7704327887254;4
S01;7704327889135;2
S01;7704327889142;3
S01;7704327889159;3
S01;7704327889333;3
S01;7704327889340;3
S01;7704327889654;5
S01;7704327889661;6
S01;7704327889685;1
S01;7704327889692;4
S01;7704327890995;2
S01;7704327891008;4
S01;7704327891015;6
S01;7704327891022;6
S01;7704327891039;5
S01;7704327891046;2
S01;7704327892142;3
S01;7704327892357;4
S01;7704327892418;4
S01;7704327892425;4
S01;7704327892456;4
S01;7704327892487;3
S01;7704327892500;4
S01;7704327894160;2
S01;7704327900861;3
S01;7704327900878;3
S01;7704327900885;2
S01;7704327900915;3
S01;7704327900922;3
S01;7704327900939;2
S01;7704327901257;6
S01;7704327901264;6
S01;7704327901271;4
S01;7704327901868;3
S01;7704327901875;3
S01;7704327901882;2
S01;7704327902155;6
S01;7704327902162;6
S01;7704327902179;4
S01;7704327902209;3
S01;7704327902216;3
S01;7704327902223;2
S01;7704327902230;3
S01;7704327902247;3
S01;7704327902254;2
S01;7704327902285;3
S01;7704327902292;3
S01;7704327902308;2
S01;7704327902438;3
S01;7704327902445;2
S01;7704327902452;2
S01;7704327902483;2
S01;7704327902490;3
S01;7704327902506;2
S01;7704327903558;1
S01;7704327903572;2
S01;7704327903596;2
S01;7704327903619;2
S01;7704327903633;1
S01;7704327906115;2
S01;7704327906719;2
S01;7704327906726;3
S01;7704327906733;3
S01;7704327906740;2
S01;7704327906757;2
S01;7704327906764;3
S01;7704327906771;3
S01;7704327906788;2
S01;7704327906917;2
S01;7704327906924;3
S01;7704327906931;3
S01;7704327906948;3
S01;7704327906955;3
S01;7704327906962;3
S01;7704327906979;2
S01;7704327908355;4
S01;7704327908362;3
S01;7704327908492;3
S01;7704327908508;2
S01;7704327908515;2
S01;7704327908560;2
S01;7704327908577;1
S01;7704327908607;4
S01;7704327908621;3
S01;7704327908638;2
S01;7704327908645;2
S01;7704327909222;1
S01;7704327911904;6
S01;7704327911911;6
S01;7704327911928;4
S01;7704327913793;2
S01;7704327913823;3
S01;7704327913830;3
S01;7704327913861;3
S01;7704327913878;1
S01;7704327913885;2
S01;7704327913892;3
S01;7704327914226;3
S01;7704327914233;2
S01;7704327914240;3
S01;7704327914486;2
S01;7704327914790;3
S01;7704327914813;3
S01;7704327915797;2
S01;7704327918750;3
S01;7704327918767;1
S01;7704327918774;3
S01;7704327918781;1
S01;7704327920494;4
S01;7704327921033;1
S01;7704327921040;2
S01;7704327921057;3
S01;7704327921064;2
S01;7704327929695;3
S01;7704327929701;3
S01;7704327929718;2
S01;7704327929879;5
S01;7704327929886;6
S01;7704327929893;5
S01;7704327931315;4
S01;7704327933753;4
S01;7704327933760;6
S01;7704327933777;6
S01;7704327936044;3
S01;7704327936051;3
S01;7704327936068;2
S01;7704327941109;2
S01;7704327941116;3
S01;7704327941123;3
S01;7704327941178;6
S01;7704327941185;4
S01;7704327941192;6
S01;7704327942762;2
S01;7704327942779;3
S01;7704327942786;2
S01;7704327944957;4
S01;7704327944964;6
S01;7704327944971;6
S01;7704327944988;4
S01;7704327944995;4
S01;7704327945008;6
S01;7704327945015;6
S01;7704327945022;4
S01;7704327961671;2
S01;7704327961688;3
S01;7704327961695;3
S01;7704327961701;2
S01;7704327961718;2
S01;7704327961732;3
S01;7704327961756;3
S01;7704327961770;2
S01;7704327964672;1
S01;7704327966096;3
S01;7704327966102;3
S01;7704327966119;2
S01;7704327966126;2
S01;7704327968588;6
S01;7704327968595;6
S01;7704327968601;4
S01;7704327969417;1
S01;7704327969424;1
S01;7704327969431;2
S01;7704327969448;2
S01;7704327969455;3
S01;7704327969462;3
S01;7704327969479;2
S01;7704327969486;2
S01;7704327977757;3
S01;7704327977801;2
S01;7704327977832;3
S01;7704327987411;2
S01;7704327995744;2
S01;7704327995751;3
S01;7704327995768;3
S01;7704327995775;2
S01;7704327996680;2
S01;7704327996697;2
S01;7704327996703;3
S01;7704327996710;2
S01;7704327999186;2
S02;7703617003954;4
S02;7703617003961;6
S02;7703617003978;6
S02;7703617004197;3
S02;7703617011591;9
S02;7703617011607;6
S02;7703617011614;7
S02;7703617012604;3
S02;7703617018262;2
S02;7703617018279;2
S02;7703617018286;3
S02;7703617018293;2
S02;7703617018934;4
S02;7703617018941;6
S02;7703617018958;6
S02;7703617018965;4
S02;7703617018972;6
S02;7703617018989;6
S02;7703617019825;3
S02;7703617019832;3
S02;7703617019849;2
S02;7703617020241;4
S02;7703617020258;3
S02;7703617020265;4
S02;7703617031520;1
S02;7703617031537;2
S02;7703617048795;6
S02;7703617048801;6
S02;7703617048818;4
S02;7704327117603;2
S02;7704327117610;4
S02;7704327117627;4
S02;7704327117634;3
S02;7704327117641;2
S02;7704327117658;7
S02;7704327131197;2
S02;7704327178369;2
S02;7704327229306;5
S02;7704327229313;2
S02;7704327229320;4
S02;7704327229337;4
S02;7704327229344;2
S02;7704327229351;3
S02;7704327230142;3
S02;7704327230166;3
S02;7704327230173;1
S02;7704327230180;1
S02;7704327230197;3
S02;7704327230203;1
S02;7704327230210;2
S02;7704327230227;2
S02;7704327230234;2
S02;7704327230258;2
S02;7704327269197;2
S02;7704327269258;2
S02;7704327269265;2
S02;7704327269272;4
S02;7704327347109;1
S02;7704327347833;1
S02;7704327347864;4
S02;7704327384128;2
S02;7704327384951;4
S02;7704327385064;2
S02;7704327390600;2
S02;7704327391447;2
S02;7704327394974;1
S02;7704327394981;2
S02;7704327399818;4
S02;7704327399849;2
S02;7704327405410;1
S02;7704327405427;1
S02;7704327405434;2
S02;7704327405441;1
S02;7704327405458;3
S02;7704327405465;2
S02;7704327405472;2
S02;7704327405489;2
S02;7704327405496;3
S02;7704327405502;1
S02;7704327405519;3
S02;7704327405526;3
S02;7704327420864;2
S02;7704327420871;3
S02;7704327420888;3
S02;7704327420895;3
S02;7704327420901;2
S02;7704327420918;2
S02;7704327422882;2
S02;7704327426828;3
S02;7704327426835;3
S02;7704327426842;1
S02;7704327436131;4
S02;7704327436148;4
S02;7704327436155;3
S02;7704327436391;1
S02;7704327436681;3
S02;7704327436698;3
S02;7704327436704;1
S02;7704327436995;2
S02;7704327437169;2
S02;7704327440947;4
S02;7704327440961;2
S02;7704327441401;2
S02;7704327441418;3
S02;7704327441425;3
S02;7704327441449;2
S02;7704327441456;3
S02;7704327441463;3
S02;7704327441654;4
S02;7704327441661;6
S02;7704327441678;6
S02;7704327443825;1
S02;7704327453527;2
S02;7704327453534;3
S02;7704327453541;3
S02;7704327456566;2
S02;7704327459802;2
S02;7704327463366;2
S02;7704327463533;2
S02;7704327464677;2
S02;7704327464721;2
S02;7704327464905;4
S02;7704327468156;3
S02;7704327468163;3
S02;7704327468170;2
S02;7704327468255;5
S02;7704327468262;4
S02;7704327468279;4
S02;7704327468668;3
S02;7704327468675;3
S02;7704327468682;2
S02;7704327468699;1
S02;7704327468989;2
S02;7704327470746;2
S02;7704327470753;2
S02;7704327470760;2
S02;7704327470777;4
S02;7704327470920;2
S02;7704327470982;4
S02;7704327471415;2
S02;7704327471620;2
S02;7704327471750;3
S02;7704327471767;2
S02;7704327471798;1
S02;7704327472214;2
S02;7704327472221;1
S02;7704327472382;2
S02;7704327472399;2
S02;7704327472597;3
S02;7704327472603;1
S02;7704327472610;3
S02;7704327473730;1
S02;7704327473747;4
S02;7704327475758;2
S02;7704327476120;3
S02;7704327476137;3
S02;7704327476144;2
S02;7704327477172;2
S02;7704327477233;2
S02;7704327477462;1
S02;7704327477882;2
S02;7704327477943;1
S02;7704327477950;3
S02;7704327479626;2
S02;7704327480042;2
S02;7704327482862;2
S02;7704327484408;3
S02;7704327484415;5
S02;7704327484422;4
S02;7704327485108;2
S02;7704327485818;6
S02;7704327485825;3
S02;7704327485832;4
S02;7704327485924;2
S02;7704327486785;2
S02;7704327487836;2
S02;7704327487904;3
S02;7704327487935;3
S02;7704327488086;4
S02;7704327488222;3
S02;7704327488239;3
S02;7704327488246;2
S02;7704327488253;3
S02;7704327488321;3
S02;7704327488338;3
S02;7704327488345;3
S02;7704327488352;3
S02;7704327488369;3
S02;7704327488376;3
S02;7704327488383;3
S02;7704327488390;3
S02;7704327488406;3
S02;7704327488413;3
S02;7704327488420;3
S02;7704327488437;2
S02;7704327488444;3
S02;7704327488451;3
S02;7704327488468;3
S02;7704327488475;2
S02;7704327488482;3
S02;7704327488499;3
S02;7704327488505;3
S02;7704327488512;1
S02;7704327488529;3
S02;7704327488536;2
S02;7704327489106;2
S02;7704327490249;2
S02;7704327490263;3
S02;7704327490270;5
S02;7704327490287;3
S02;7704327490294;4
S02;7704327490300;4
S02;7704327490317;2
S02;7704327490331;3
S02;7704327490348;3
S02;7704327490355;5
S02;7704327490362;2
S02;7704327490379;1
S02;7704327490386;2
S02;7704327490393;1
S02;7704327490409;2
S02;7704327490423;2
S02;7704327490430;1
S02;7704327490447;2
S02;7704327490454;2
S02;7704327490461;3
S02;7704327490720;2
S02;7704327490744;1
S02;7704327490768;1
S02;7704327490775;1
S02;7704327490805;1
S02;7704327490812;1
S02;7704327490829;1
S02;7704327490836;2
S02;7704327491147;2
S02;7704327491154;2
S02;7704327491178;3
S02;7704327491857;1
S02;7704327491864;2
S02;7704327491918;2
S02;7704327491949;4
S02;7704327491956;2
S02;7704327491963;4
S02;7704327492137;2
S02;7704327492144;4
S02;7704327492168;4
S02;7704327492175;2
S02;7704327492199;1
S02;7704327492236;2
S02;7704327492243;3
S02;7704327492335;3
S02;7704327492342;3
S02;7704327492366;4
S02;7704327492373;4
S02;7704327492403;2
S02;7704327492489;1
S02;7704327492496;2
S02;7704327492502;4
S02;7704327492519;3
S02;7704327492595;3
S02;7704327492601;1
S02;7704327492618;2
S02;7704327492625;4
S02;7704327492632;3
S02;7704327493523;3
S02;7704327493530;3
S02;7704327493547;2
S02;7704327494896;2
S02;7704327494902;1
S02;7704327496913;4
S02;7704327497491;3
S02;7704327497507;2
S02;7704327497514;4
S02;7704327497521;3
S02;7704327497538;2
S02;7704327497545;3
S02;7704327499211;4
S02;7704327499228;4
S02;7704327499235;5
S02;7704327499242;3
S02;7704327499259;1
S02;7704327499273;2
S02;7704327499280;4
S02;7704327499297;4
S02;7704327499303;4
S02;7704327499310;2
S02;7704327501099;3
S02;7704327540227;2
S02;7704327544386;2
S02;7704327544393;2
S02;7704327544409;2
S02;7704327544416;2
S02;7704327551568;3
S02;7704327551575;3
S02;7704327551582;1
S02;7704327551599;2
S02;7704327558086;2
S02;7704327558093;3
S02;7704327558109;2
S02;7704327560812;6
S02;7704327566524;3
S02;7704327566531;3
S02;7704327566548;2
S02;7704327571085;4
S02;7704327575526;6
S02;7704327575533;4
S02;7704327575540;6
S02;7704327578008;2
S02;7704327578015;3
S02;7704327578039;2
S02;7704327578053;2
S02;7704327585389;2
S02;7704327585396;3
S02;7704327585402;2
S02;7704327588182;2
S02;7704327596392;2
S02;7704327605179;4
S02;7704327605186;4
S02;7704327605193;3
S02;7704327605209;3
S02;7704327605735;3
S02;7704327605742;2
S02;7704327605759;2
S02;7704327605858;6
S02;7704327605933;5
S02;7704327606114;4
S02;7704327608460;1
S02;7704327608484;2
S02;7704327608491;31
S02;7704327608538;2
S02;7704327608569;3
S02;7704327608576;2
S02;7704327608583;3
S02;7704327608613;1
S02;7704327610487;3
S02;7704327610616;4
S02;7704327611057;3
S02;7704327611095;3
S02;7704327614706;7
S02;7704327614713;7
S02;7704327614720;6
S02;7704327616021;4
S02;7704327616847;2
S02;7704327616854;3
S02;7704327616861;2
S02;7704327616878;3
S02;7704327616885;2
S02;7704327616892;3
S02;7704327616908;2
S02;7704327616915;3
S02;7704327617134;3
S02;7704327617158;2
S02;7704327617264;6
S02;7704327617271;6
S02;7704327617288;4
S02;7704327619305;3
S02;7704327619312;2
S02;7704327619886;3
S02;7704327620738;2
S02;7704327620745;2
S02;7704327620752;3
S02;7704327620813;6
S02;7704327620837;6
S02;7704327621018;3
S02;7704327621025;4
S02;7704327621032;4
S02;7704327626204;2
S02;7704327626211;2
S02;7704327626228;3
S02;7704327629885;3
S02;7704327629953;2
S02;7704327634346;2
S02;7704327634896;3
S02;7704327634902;2
S02;7704327634919;1
S02;7704327637941;1
S02;7704327637958;3
S02;7704327637965;3
S02;7704327637972;2
S02;7704327638658;2
S02;7704327641702;2
S02;7704327641726;3
S02;7704327644710;2
S02;7704327644765;2
S02;7704327645601;2
S02;7704327645847;4
S02;7704327650728;2
S02;7704327652067;4
S02;7704327665715;4
S02;7704327666125;3
S02;7704327666132;2
S02;7704327666149;3
S02;7704327666200;1
S02;7704327669300;1
S02;7704327674588;3
S02;7704327678692;2
S02;7704327681142;4
S02;7704327681159;4
S02;7704327681166;1
S02;7704327681319;2
S02;7704327681326;2
S02;7704327681357;3
S02;7704327681395;2
S02;7704327681517;2
S02;7704327681524;3
S02;7704327681562;3
S02;7704327681579;2
S02;7704327681609;4
S02;7704327681623;2
S02;7704327681647;2
S02;7704327681654;3
S02;7704327681944;4
S02;7704327681975;5
S02;7704327681999;3
S02;7704327682002;4
S02;7704327683726;2
S02;7704327683733;2
S02;7704327683740;1
S02;7704327684099;2
S02;7704327686215;1
S02;7704327686246;2
S02;7704327686253;3
S02;7704327687533;3
S02;7704327688028;1
S02;7704327688066;2
S02;7704327688752;3
S02;7704327688868;3
S02;7704327688974;1
S02;7704327688981;2
S02;7704327688998;3
S02;7704327689629;1
S02;7704327689971;1
S02;7704327689988;5
S02;7704327689995;6
S02;7704327690007;3
S02;7704327690021;4
S02;7704327690045;3
S02;7704327690069;5
S02;7704327690083;6
S02;7704327690298;2
S02;7704327690366;2
S02;7704327691639;3
S02;7704327691646;2
S02;7704327691653;2
S02;7704327691660;3
S02;7704327691677;2
S02;7704327691684;2
S02;7704327691691;3
S02;7704327691707;3
S02;7704327691714;2
S02;7704327692001;2
S02;7704327693220;3
S02;7704327693237;2
S02;7704327693251;2
S02;7704327694272;2
S02;7704327694289;2
S02;7704327694296;3
S02;7704327694302;2
S02;7704327694357;1
S02;7704327694364;1
S02;7704327694371;2
S02;7704327694388;3
S02;7704327694432;3
S02;7704327694449;2
S02;7704327694456;3
S02;7704327694463;2
S02;7704327694555;4
S02;7704327694784;2
S02;7704327695750;2
S02;7704327695767;1
S02;7704327695781;2
S02;7704327698362;5
S02;7704327698386;4
S02;7704327698393;6
S02;7704327701437;3
S02;7704327701444;3
S02;7704327701451;3
S02;7704327701468;2
S02;7704327701475;2
S02;7704327701482;3
S02;7704327701499;3
S02;7704327701505;2
S02;7704327705800;2
S02;7704327705848;2
S02;7704327706272;2
S02;7704327706289;1
S02;7704327706296;1
S02;7704327706302;2
S02;7704327707675;3
S02;7704327707682;2
S02;7704327707699;2
S02;7704327708030;1
S02;7704327708412;2
S02;7704327710095;4
S02;7704327710118;2
S02;7704327710156;1
S02;7704327710835;4
S02;7704327711009;3
S02;7704327711016;2
S02;7704327711320;1
S02;7704327712778;5
S02;7704327712785;4
S02;7704327712792;5
S02;7704327715106;4
S02;7704327719128;2
S02;7704327719135;4
S02;7704327719166;1
S02;7704327719180;5
S02;7704327719197;4
S02;7704327719203;2
S02;7704327719814;6
S02;7704327719838;5
S02;7704327719845;6
S02;7704327720148;6
S02;7704327721992;3
S02;7704327722005;2
S02;7704327722074;4
S02;7704327722081;2
S02;7704327722098;1
S02;7704327722104;2
S02;7704327722111;4
S02;7704327722128;6
S02;7704327722135;2
S02;7704327722142;2
S02;7704327722159;2
S02;7704327722166;3
S02;7704327722173;6
S02;7704327722180;2
S02;7704327723224;3
S02;7704327723231;7
S02;7704327723248;6
S02;7704327723255;3
S02;7704327723422;4
S02;7704327723460;6
S02;7704327723477;6
S02;7704327723484;5
S02;7704327724788;6
S02;7704327724795;6
S02;7704327724801;5
S02;7704327724818;3
S02;7704327724825;3
S02;7704327724832;2
S02;7704327724849;2
S02;7704327724856;3
S02;7704327724863;2
S02;7704327725808;1
S02;7704327725815;1
S02;7704327725839;3
S02;7704327726386;2
S02;7704327726409;1
S02;7704327726416;3
S02;7704327726423;3
S02;7704327729639;5
S02;7704327729646;4
S02;7704327729653;6
S02;7704327729660;4
S02;7704327729837;2
S02;7704327729844;2
S02;7704327729851;2
S02;7704327729868;3
S02;7704327729875;3
S02;7704327729882;3
S02;7704327729899;2
S02;7704327729905;2
S02;7704327730253;3
S02;7704327730277;2
S02;7704327730284;2
S02;7704327730291;2
S02;7704327730314;3
S02;7704327730321;3
S02;7704327730338;3
S02;7704327732264;2
S02;7704327732912;2
S02;7704327732929;1
S02;7704327732936;4
S02;7704327732943;4
S02;7704327733285;3
S02;7704327733308;3
S02;7704327733315;3
S02;7704327733568;1
S02;7704327733582;1
S02;7704327733605;2
S02;7704327734497;3
S02;7704327734503;3
S02;7704327734510;3
S02;7704327734527;2
S02;7704327734534;2
S02;7704327734541;3
S02;7704327738891;3
S02;7704327738914;2
S02;7704327738921;3
S02;7704327738938;2
S02;7704327738952;5
S02;7704327738969;5
S02;7704327738976;4
S02;7704327739218;3
S02;7704327739256;3
S02;7704327739287;4
S02;7704327741471;3
S02;7704327742324;2
S02;7704327742331;3
S02;7704327742348;2
S02;7704327744281;2
S02;7704327744298;2
S02;7704327744304;2
S02;7704327744311;2
S02;7704327744328;1
S02;7704327744465;1
S02;7704327744472;3
S02;7704327744489;3
S02;7704327744496;2
S02;7704327744502;2
S02;7704327745066;3
S02;7704327745073;3
S02;7704327745080;2
S02;7704327745097;2
S02;7704327745103;3
S02;7704327745554;3
S02;7704327748579;4
S02;7704327748586;3
S02;7704327748593;2
S02;7704327748616;4
S02;7704327748623;6
S02;7704327748647;5
S02;7704327748654;4
S02;7704327748661;3
S02;7704327748678;2
S02;7704327748685;4
S02;7704327750527;1
S02;7704327750534;1
S02;7704327750541;1
S02;7704327750558;2
S02;7704327750565;2
S02;7704327750879;2
S02;7704327750916;4
S02;7704327751579;1
S02;7704327753047;2
S02;7704327753054;2
S02;7704327753061;3
S02;7704327753375;2
S02;7704327753382;2
S02;7704327753986;2
S02;7704327753993;3
S02;7704327754006;3
S02;7704327754150;3
S02;7704327754167;2
S02;7704327754174;3
S02;7704327755157;3
S02;7704327755164;3
S02;7704327755171;2
S02;7704327755324;2
S02;7704327755331;3
S02;7704327755348;3
S02;7704327755973;4
S02;7704327755980;2
S02;7704327756000;3
S02;7704327756857;2
S02;7704327757588;2
S02;7704327757670;3
S02;7704327757687;3
S02;7704327758493;2
S02;7704327759032;1
S02;7704327760366;1
S02;7704327760649;2
S02;7704327760670;1
S02;7704327760687;3
S02;7704327765248;2
S02;7704327765262;2
S02;7704327765286;1
S02;7704327765293;2
S02;7704327765309;3
S02;7704327765316;2
S02;7704327765323;3
S02;7704327766207;3
S02;7704327766221;2
S02;7704327766238;2
S02;7704327766283;4
S02;7704327768447;2
S02;7704327768454;4
S02;7704327768461;3
S02;7704327768614;1
S02;7704327768621;3
S02;7704327768638;1
S02;7704327768645;2
S02;7704327768652;1
S02;7704327768669;1
S02;7704327769703;3
S02;7704327769710;3
S02;7704327769727;2
S02;7704327769918;2
S02;7704327771195;2
S02;7704327771201;3
S02;7704327771690;2
S02;7704327771713;1
S02;7704327771720;2
S02;7704327772598;2
S02;7704327772659;1
S02;7704327772680;2
S02;7704327774035;3
S02;7704327774042;2
S02;7704327774059;3
S02;7704327774332;1
S02;7704327774349;3
S02;7704327774356;3
S02;7704327774363;2
S02;7704327774660;4
S02;7704327774684;1
S02;7704327774691;2
S02;7704327774707;2
S02;7704327774721;2
S02;7704327774738;3
S02;7704327774745;1
S02;7704327775575;2
S02;7704327775582;2
S02;7704327775612;1
S02;7704327775704;5
S02;7704327776084;3
S02;7704327776091;3
S02;7704327776107;2
S02;7704327776350;2
S02;7704327776367;3
S02;7704327776374;2
S02;7704327777326;2
S02;7704327777333;2
S02;7704327777340;2
S02;7704327777357;3
S02;7704327777364;1
S02;7704327777388;3
S02;7704327777401;3
S02;7704327777418;2
S02;7704327777425;3
S02;7704327777432;5
S02;7704327777449;7
S02;7704327777456;4
S02;7704327777463;3
S02;7704327777470;4
S02;7704327777494;2
S02;7704327777562;2
S02;7704327777579;2
S02;7704327777586;3
S02;7704327777609;2
S02;7704327777616;1
S02;7704327777623;1
S02;7704327777630;2
S02;7704327777647;2
S02;7704327777654;3
S02;7704327777661;1
S02;7704327777692;1
S02;7704327777708;3
S02;7704327777715;2
S02;7704327777722;1
S02;7704327777906;5
S02;7704327777913;3
S02;7704327777920;2
S02;7704327777944;2
S02;7704327777968;2
S02;7704327777975;2
S02;7704327777982;3
S02;7704327777999;2
S02;7704327778002;5
S02;7704327778026;3
S02;7704327778033;2
S02;7704327778101;1
S02;7704327778118;2
S02;7704327778125;4
S02;7704327778453;4
S02;7704327778460;4
S02;7704327779801;4
S02;7704327779818;2
S02;7704327779825;3
S02;7704327780005;2
S02;7704327781927;2
S02;7704327783310;3
S02;7704327783327;3
S02;7704327783341;2
S02;7704327783358;2
S02;7704327783365;2
S02;7704327783389;2
S02;7704327784546;3
S02;7704327784553;3
S02;7704327784560;2
S02;7704327784577;1
S02;7704327784584;4
S02;7704327784591;3
S02;7704327784607;2
S02;7704327784614;2
S02;7704327784621;3
S02;7704327784638;3
S02;7704327784645;2
S02;7704327784683;4
S02;7704327784690;4
S02;7704327784706;2
S02;7704327786663;6
S02;7704327786670;4
S02;7704327786687;4
S02;7704327787530;4
S02;7704327788377;1
S02;7704327788742;2
S02;7704327788759;1
S02;7704327788766;4
S02;7704327788773;3
S02;7704327788834;2
S02;7704327788841;2
S02;7704327788889;2
S02;7704327788896;3
S02;7704327788902;3
S02;7704327788957;4
S02;7704327788995;2
S02;7704327789008;1
S02;7704327789022;2
S02;7704327789077;2
S02;7704327789084;4
S02;7704327789091;3
S02;7704327789114;1
S02;7704327789152;2
S02;7704327789169;3
S02;7704327789176;1
S02;7704327789183;3
S02;7704327789190;4
S02;7704327789206;2
S02;7704327789220;4
S02;7704327789237;2
S02;7704327789244;3
S02;7704327789282;2
S02;7704327789299;2
S02;7704327789312;1
S02;7704327789329;3
S02;7704327789374;3
S02;7704327789381;4
S02;7704327789398;3
S02;7704327789404;2
S02;7704327789411;2
S02;7704327789459;2
S02;7704327789473;2
S02;7704327789497;4
S02;7704327789527;1
S02;7704327789534;2
S02;7704327789558;4
S02;7704327789565;2
S02;7704327789572;4
S02;7704327789589;3
S02;7704327789596;6
S02;7704327789602;6
S02;7704327789619;4
S02;7704327789657;2
S02;7704327789664;6
S02;7704327789688;3
S02;7704327789695;4
S02;7704327789718;1
S02;7704327789725;2
S02;7704327789732;2
S02;7704327789756;1
S02;7704327789763;2
S02;7704327789794;3
S02;7704327789824;3
S02;7704327789831;4
S02;7704327789848;2
S02;7704327789893;2
S02;7704327789909;2
S02;7704327789923;4
S02;7704327789930;4
S02;7704327789947;3
S02;7704327789954;2
S02;7704327789978;1
S02;7704327789985;4
S02;7704327789992;4
S02;7704327790059;2
S02;7704327790066;3
S02;7704327790073;4
S02;7704327790103;2
S02;7704327790110;2
S02;7704327790127;2
S02;7704327790134;2
S02;7704327790141;4
S02;7704327790158;4
S02;7704327790165;3
S02;7704327790172;3
S02;7704327790233;1
S02;7704327790264;4
S02;7704327790325;1
S02;7704327790387;4
S02;7704327790394;4
S02;7704327790417;5
S02;7704327790431;2
S02;7704327790448;4
S02;7704327790455;3
S02;7704327790523;2
S02;7704327790530;3
S02;7704327790660;2
S02;7704327790677;3
S02;7704327790769;3
S02;7704327790776;2
S02;7704327790783;2
S02;7704327790790;2
S02;7704327790806;3
S02;7704327790813;3
S02;7704327791872;3
S02;7704327791889;3
S02;7704327791896;3
S02;7704327791926;3
S02;7704327791933;2
S02;7704327791940;2
S02;7704327792251;2
S02;7704327792268;2
S02;7704327792343;4
S02;7704327792367;4
S02;7704327792381;2
S02;7704327792466;5
S02;7704327792473;5
S02;7704327792480;6
S02;7704327792497;6
S02;7704327792503;4
S02;7704327792510;3
S02;7704327792893;6
S02;7704327792909;4
S02;7704327792916;6
S02;7704327793845;2
S02;7704327795498;3
S02;7704327795504;2
S02;7704327795511;2
S02;7704327795528;3
S02;7704327795535;3
S02;7704327795542;2
S02;7704327795559;2
S02;7704327795566;3
S02;7704327795573;2
S02;7704327796426;1
S02;7704327796433;4
S02;7704327796440;2
S02;7704327796778;1
S02;7704327797621;2
S02;7704327797652;3
S02;7704327797669;3
S02;7704327799076;2
S02;7704327799090;4
S02;7704327799113;3
S02;7704327799922;2
S02;7704327799939;1
S02;7704327799946;2
S02;7704327800499;4
S02;7704327800505;2
S02;7704327800529;7
S02;7704327800536;4
S02;7704327800543;2
S02;7704327800734;3
S02;7704327800741;3
S02;7704327800758;2
S02;7704327800765;3
S02;7704327800772;3
S02;7704327800789;2
